Publisher,Title,Genre,Console,USSales,YearReleased,Sequel,ReRelease,Usedprice,Review Score,Lifecycle,MaxPlayers,Online,Licensed,Handheld,Accessory,LtdEdition,Multiplatform
THQ Inc.,Up,Action,X360,0.15,2009,0,0,19.95,61,4,4,0,1,0,0,0,1
"Codemasters Software Company Limited, The",Overlord II,"Action, Strategy",X360,0.15,2009,1,0,19.95,75,4,2,1,0,0,0,0,1
LucasArts,Star Wars: The Clone Wars - Republic Heroes,"Action, Adventure",X360,0.15,2009,0,0,16.95,43,4,2,0,1,0,0,0,1
"Sony Computer Entertainment America, Inc.",Jak & Daxter: The Lost Frontier,"Action, Adventure",Sony PSP,0.15,2009,1,0,17.95,71,5,1,0,0,1,0,0,1
Surge,Afro Samurai,Action,X360,0.15,2009,0,0,16.95,65,4,1,0,1,0,0,0,1
"Atari Europe S.A.S.U., Atari, Inc.",The Chronicles of Riddick: Assault on Dark Athena,Action,X360,0.15,2009,1,0,16.95,82,4,1,1,1,0,0,0,0
dtp entertainment AG,Divinity II: Ego Draconis,"Action, Role-Playing (RPG)",X360,0.15,2009,1,0,34.95,62,4,1,0,0,0,0,0,0
"Electronic Arts, Inc.",Harry Potter and the Half-Blood Prince,Action,X360,0.15,2009,1,0,19.95,64,4,1,0,1,0,0,0,1
SouthPeak Interactive Corporation,Section 8,Action,X360,0.15,2009,0,0,19.95,69,4,1,1,0,0,0,0,0
Kalypso Media GmbH,Tropico 3,Strategy,X360,0.15,2009,1,0,34.95,75,4,1,0,0,0,0,0,0
LucasArts,Star Wars: The Clone Wars - Republic Heroes,"Action, Adventure",PlayStation 3,0.14,2009,1,0,16.95,43,3,2,0,1,0,0,0,1
"Electronic Arts, Inc.",G.I. Joe: The Rise of Cobra,Action,X360,0.14,2009,0,0,17.95,42,4,2,0,1,0,0,0,1
"Activision Publishing, Inc.",Marvel Ultimate Alliance 2,"Action, Role-Playing (RPG)",Nintendo DS,0.14,2009,1,0,19.95,65,5,1,0,1,1,0,0,1
"Spike Co., Ltd., Warner Bros. Interactive Entertainment Inc.",Wanted: Weapons of Fate,Action,PlayStation 3,0.14,2009,0,0,16.95,61,3,1,0,1,0,0,0,1
"Electronic Arts, Inc.",SimAnimals,Simulation,Nintendo Wii,0.14,2009,1,0,17.95,58,3,1,0,0,0,0,0,0
XSEED Games,The Wizard of Oz: Beyond the Yellow Brick Road,Role-Playing (RPG),Nintendo DS,0.13,2009,0,0,23.95,68,5,1,0,1,1,0,0,0
"Activision Publishing, Inc.",X-Men Origins: Wolverine,Action,Nintendo DS,0.13,2009,1,0,17.95,55,5,1,0,1,1,0,0,1
Sony Computer Entertainment Europe Ltd.,Buzz!: Quiz World,Simulation,PlayStation 3,0.13,2009,1,0,49.95,80,3,1,0,0,0,1,0,0
"Konami Digital Entertainment, Inc.",Saw,Action,PlayStation 3,0.13,2009,1,0,29.95,59,3,1,0,1,0,0,0,1
"Capcom Entertainment, Inc.",Dead Rising: Chop Till You Drop,Action,Nintendo Wii,0.13,2009,0,1,22.95,61,3,1,0,0,0,0,0,0
Funsta,Leisure Suit Larry: Box Office Bust,"Action, Adventure",X360,0.13,2009,1,0,14.95,25,4,1,0,0,0,0,0,0
"Konami Digital Entertainment, Inc.",Saw,Action,X360,0.13,2009,0,0,29.95,59,4,1,0,1,0,0,0,1
"Equity Games Productions AG, Evolved Games, Taito Corporation",Terminator: Salvation,Action,PlayStation 3,0.12,2009,0,0,17.95,43,3,2,0,1,0,0,0,1
"Atlus Co., Ltd., Atlus U.S.A., Inc.",Shin Megami Tensei: Devil Survivor,"Role-Playing (RPG), Strategy",Nintendo DS,0.12,2009,0,0,23.95,84,5,1,0,0,1,0,0,0
Surge,Afro Samurai,Action,PlayStation 3,0.12,2009,0,0,17.95,65,3,1,0,1,0,0,0,1
"Capcom Entertainment, Inc.",Bionic Commando,Action,PlayStation 3,0.12,2009,1,0,13.95,71,3,1,1,0,0,0,0,0
THQ Inc.,Disney/Pixar Cars: Race-O-Rama,Racing / Driving,PlayStation 3,0.12,2009,1,0,32.95,61,3,1,0,1,0,0,0,1
"Electronic Arts, Inc.",Harry Potter and the Half-Blood Prince,Action,PlayStation 3,0.12,2009,1,0,19.95,66,3,1,0,1,0,0,0,1
"Midway Home Entertainment, Inc., Ubisoft, Inc.",Wheelman,"Action, Racing / Driving",PlayStation 3,0.12,2009,0,0,22.95,66,3,1,0,0,0,0,0,1
Rising Star Games Ltd.,Little King's Story,Strategy,Nintendo Wii,0.12,2009,0,0,24.95,87,3,1,0,0,0,0,0,0
"Capcom Entertainment, Inc.",Bionic Commando,Action,X360,0.12,2009,1,0,12.95,70,4,1,1,0,0,0,0,0
2K Sports,NHL 2K10 ,Sports,X360,0.12,2009,1,0,24.95,69,4,1,0,0,0,0,0,1
2K Sports,NHL 2K10,Sports,PlayStation 3,0.11,2009,1,0,24.95,66,3,7,1,1,0,0,0,1
"Playlogic Entertainment, Inc.",Fairytale Fights,Action,X360,0.11,2009,0,0,16.95,51,4,4,1,0,0,0,0,1
"Electronic Arts, Inc.",Trivial Pursuit,Strategy,X360,0.11,2009,0,0,17.95,66,4,4,0,1,0,0,0,0
"Electronic Arts, Inc.",G.I. Joe: The Rise of Cobra,Action,PlayStation 3,0.11,2009,0,0,19.95,43,3,2,0,1,0,0,0,1
"Activision Publishing, Inc.",Monsters vs. Aliens,Action,Nintendo Wii,0.11,2009,0,0,19.95,69,3,2,0,1,0,0,0,1
Focus Home Interactive,Blood Bowl,"Sports, Strategy",X360,0.11,2009,0,0,39.95,61,4,2,1,1,0,0,0,0
THQ Inc.,Disney/Pixar Cars: Race-O-Rama,Racing / Driving,X360,0.11,2009,1,0,24.95,54,4,2,0,1,0,0,0,1
"Namco Bandai Games America Inc., Namco Bandai Games Inc.",Dragon Ball Z: Attack of the Saiyans,Role-Playing (RPG),Nintendo DS,0.11,2009,1,0,17.95,73,5,1,0,1,1,0,0,0
"Ubisoft Entertainment SA, Ubisoft, Inc.",Might & Magic: Clash of Heroes,"Role-Playing (RPG), Strategy",Nintendo DS,0.11,2009,1,0,24.95,86,5,1,0,0,1,0,0,0
"Ubisoft, Inc.",Dawn of Discovery,"Simulation, Strategy",Nintendo Wii,0.11,2009,0,0,17.95,81,3,1,0,0,0,0,0,1
"Square Enix Co., Ltd., Square Enix, Ltd.",Final Fantasy: Crystal Chronicles - Echoes of Time,"Action, Role-Playing (RPG)",Nintendo Wii,0.11,2009,1,0,24.95,64,3,1,0,0,0,0,0,1
Nippon Ichi Software Inc.,Phantom Brave,"Role-Playing (RPG), Strategy",Nintendo Wii,0.11,2009,0,0,29.95,76,3,1,0,0,0,0,0,0
"Equity Games Productions AG, Evolved Games",Terminator: Salvation,Action,X360,0.11,2009,0,0,14.95,48,4,1,0,1,0,0,0,1
SouthPeak Interactive Corporation,Velvet Assassin,Action,X360,0.11,2009,0,0,19.95,56,4,1,0,0,0,0,0,0
THQ Inc.,Up,Action,PlayStation 3,0.1,2009,0,0,24.95,65,3,4,0,1,0,0,0,1
Konami Digital Entertainment GmbH,Pro Evolution Soccer 2010,Sports,X360,0.1,2009,1,0,27.95,78,4,4,1,0,0,0,0,1
Ignition Entertainment Ltd. USA,The King of Fighters XII,Action,PlayStation 3,0.1,2009,1,0,29.95,57,3,2,1,0,0,0,0,1
"Activision Publishing, Inc.",Monsters vs. Aliens,Action,PlayStation 3,0.1,2009,0,0,19.95,66,3,2,0,1,0,0,0,1
"Codemasters Software Company Limited, The",Overlord II,"Action, Strategy",PlayStation 3,0.1,2009,1,0,19.95,72,3,2,1,0,0,0,0,1
"PopCap Games, Inc.",Peggle: Dual Shot,Strategy,Nintendo DS,0.1,2009,0,0,17.95,84,5,1,0,0,1,0,0,0
D3Publisher of Europe Ltd.,Puzzle Quest: Galactrix,"Role-Playing (RPG), Strategy",Nintendo DS,0.1,2009,1,0,14.95,75,5,1,0,0,1,0,0,0
"Nintendo Co., Ltd., Nintendo of America Inc.",WarioWare D.I.Y.,"Action, Racing / Driving, Sports",Nintendo DS,0.1,2009,1,0,32.95,83,5,1,0,0,1,0,0,0
"Atari, Inc.",The Chronicles of Riddick: Assault on Dark Athena,Action,PlayStation 3,0.1,2009,1,0,17.95,80,3,1,1,1,0,0,0,0
"Ubisoft Entertainment SA, Ubisoft Ltd.",Heroes Over Europe,"Action, Simulation",PlayStation 3,0.1,2009,0,0,24.95,62,3,1,0,0,0,0,0,1
Eidos Interactive Ltd.,Mini Ninjas,Action,PlayStation 3,0.1,2009,0,0,24.95,73,3,1,0,0,0,0,0,1
ZeniMax Europe Ltd.,Rogue Warrior,Action,PlayStation 3,0.1,2009,0,0,22.95,27,3,1,0,0,0,0,0,1
"SEGA of America, Inc.",Stormrise,Strategy,PlayStation 3,0.1,2009,0,0,14.95,51,3,1,0,0,0,0,0,1
"Activision Publishing, Inc.",Ice Age: Dawn of the Dinosaurs,Action,Nintendo Wii,0.1,2009,1,0,24.95,73,3,1,0,1,0,0,0,1
SEGA Europe Ltd.,Virtua Tennis 2009,Sports,Nintendo Wii,0.1,2009,1,0,24.95,73,3,1,0,1,0,0,0,1
THQ Inc.,50 Cent: Blood on the Sand,Action,X360,0.1,2009,1,0,19.95,71,4,1,1,1,0,0,0,1
"D3Publisher of America, Inc., D3Publisher of Europe Ltd.",Eat Lead: The Return of Matt Hazard,Action,X360,0.1,2009,0,0,14.95,53,4,1,0,0,0,0,0,0
SEGA Europe Ltd.,Virtua Tennis 2009,Sports,X360,0.09,2009,1,0,17.95,70,4,4,1,1,0,0,0,1
"Zoo Publishing, Inc.",Puzzle Kingdoms,"Role-Playing (RPG), Strategy",Nintendo DS,0.09,2009,0,0,13.95,64,5,1,0,0,1,0,0,1
LucasArts,Indiana Jones and the Staff of Kings,Action,Sony PSP,0.09,2009,0,0,17.95,63,5,1,0,1,1,0,0,1
"D3Publisher of America, Inc.",Eat Lead: The Return of Matt Hazard,Action,PlayStation 3,0.09,2009,0,0,17.95,51,3,1,0,0,0,0,0,0
"Playlogic Entertainment, Inc.",Fairytale Fights,Action,PlayStation 3,0.09,2009,0,0,17.95,53,3,1,0,0,0,0,0,1
"Codemasters Software Company Limited, The",Overlord: Dark Legend,Strategy,Nintendo Wii,0.09,2009,1,0,17.95,68,3,1,0,0,0,0,0,0
"Zoo Publishing, Inc.",Puzzle Kingdoms,"Role-Playing (RPG), Strategy",Nintendo Wii,0.09,2009,0,0,12.95,63,3,1,0,0,0,0,0,1
"D3Publisher of America, Inc.",Ben 10 Alien Force: Vilgax Attacks,"Action, Adventure",X360,0.09,2009,1,0,27.95,61,4,1,0,1,0,0,0,1
Ubisoft Entertainment SA,CSI: Crime Scene Investigation - Deadly Intent,Adventure,X360,0.09,2009,1,0,24.95,51,4,1,0,1,0,0,0,0
Disney Interactive Studios,Hannah Montana: The Movie,Simulation,X360,0.09,2009,0,0,16.95,25,4,1,0,1,0,0,0,0
"Activision Publishing, Inc.",Jurassic: The Hunted,Action,X360,0.09,2009,0,0,24.95,60,4,1,0,0,0,0,0,0
Eidos Interactive Ltd.,Mini Ninjas,Action,X360,0.09,2009,0,0,24.95,73,4,1,0,0,0,0,0,1
Microsoft Games Studios,Ninja Blade,Action,X360,0.09,2009,0,0,19.95,68,4,1,0,0,0,0,0,0
"SEGA Europe Ltd., SEGA of America, Inc.",Virtua Tennis 2009,Sports,PlayStation 3,0.08,2009,1,0,24.95,70,3,4,1,1,0,0,0,1
"Activision Blizzard, Inc.",Guitar Hero: Van Halen,"Action, Simulation",Nintendo Wii,0.08,2009,1,0,34.95,50,3,4,0,0,0,0,0,1
Warner Bros. Interactive Entertainment Inc.,Watchmen: The End is Nigh - The Complete Experi...,Action,PlayStation 3,0.08,2009,0,0,17.95,59,3,2,0,0,0,0,0,0
Ubisoft Entertainment SA,Broken Sword: Shadow of the Templars - The Dire...,Adventure,Nintendo Wii,0.08,2009,0,1,19.95,74,3,2,0,0,0,0,0,1
"Electronic Arts, Inc.",The Lord of the Rings: Conquest,Action,Nintendo DS,0.08,2009,1,0,17.95,61,5,1,0,1,1,0,0,0
XSEED Games,Half-Minute Hero,"Action, Role-Playing (RPG)",Sony PSP,0.08,2009,0,0,17.95,84,5,1,1,0,1,0,0,0
THQ Inc.,50 Cent: Blood on the Sand,Action,PlayStation 3,0.08,2009,1,0,19.95,72,3,1,1,1,0,0,0,1
"Codemasters Japan, Codemasters Software Company Limited, The",FUEL,"Racing / Driving, Sports",PlayStation 3,0.08,2009,0,0,16.95,67,3,1,1,0,0,0,0,1
"ak tronic Software & Services GmbH, THQ Inc.",Deadly Creatures,"Action, Adventure",Nintendo Wii,0.08,2009,0,0,17.95,72,3,1,0,0,0,0,0,0
"Codemasters Software Company Limited, The",FUEL,"Racing / Driving, Sports",X360,0.08,2009,0,0,14.95,66,4,1,1,0,0,0,0,1
"Ubisoft Entertainment SA, Ubisoft Ltd.",Heroes Over Europe,"Action, Simulation",X360,0.08,2009,0,0,19.95,62,4,1,1,0,0,0,0,1
ZeniMax Europe Ltd.,Rogue Warrior,Action,X360,0.08,2009,0,0,19.95,28,4,1,1,0,0,0,0,1
"TopWare Interactive, ZUXXEZ Entertainment AG",X-Blades,Action,X360,0.08,2009,1,0,17.95,50,4,1,0,0,0,0,0,1
"Activision Blizzard, Inc.",Guitar Hero: Van Halen,"Action, Simulation",X360,0.07,2009,1,0,29.95,57,4,4,1,0,0,0,0,1
"Activision Publishing, Inc.",Monsters vs. Aliens,Action,X360,0.07,2009,0,0,22.95,63,4,2,0,1,0,0,0,1
Warner Bros. Interactive Entertainment Inc.,Watchmen: The End is Nigh: Parts 1 and 2,Action,X360,0.07,2009,0,0,14.95,56,4,2,0,1,0,0,0,0
"Aspyr Media, Inc.",Fighting Fantasy: The Warlock of Firetop Mountain,Role-Playing (RPG),Nintendo DS,0.07,2009,0,0,24.95,45,5,1,0,1,1,0,0,0
"Codemasters Software Company Limited, The",Overlord Minions,"Action, Adventure",Nintendo DS,0.07,2009,0,0,7.95,58,5,1,0,0,1,0,0,0
"Codemasters Software Company Limited, The",Damnation,Action,PlayStation 3,0.07,2009,0,0,17.95,36,3,1,0,0,0,0,0,1
"Activision Publishing, Inc.",Ice Age: Dawn of the Dinosaurs,Action,PlayStation 3,0.07,2009,0,0,34.95,67,3,1,0,1,0,0,0,1
"Activision Publishing, Inc.",Ice Age: Dawn of the Dinosaurs,Action,X360,0.07,2009,0,0,29.95,68,4,1,0,1,0,0,0,1
Majesco Entertainment Company,Night at the Museum: Battle of the Smithsonian,"Action, Adventure",X360,0.07,2009,1,0,19.95,50,4,1,0,1,0,0,0,1
Evolved Games,Raven Squad: Operation Hidden Dagger,"Action, Strategy",X360,0.07,2009,0,0,17.95,38,4,1,0,0,0,0,0,0
"SEGA of America, Inc.",Stormrise,Strategy,X360,0.07,2009,0,0,14.95,48,4,1,1,0,0,0,0,1
SCEE,SingStar Queen,Action,PlayStation 3,0.06,2009,1,0,19.95,74,3,8,0,1,0,0,0,1
"Activision Blizzard, Inc.",Guitar Hero: Van Halen,"Action, Simulation",PlayStation 3,0.06,2009,1,0,29.95,59,3,4,1,0,0,0,0,1
SEGA Europe Ltd.,Planet 51: The Game,"Action, Racing / Driving",PlayStation 3,0.06,2009,0,0,22.95,50,3,2,0,1,0,0,0,1
"Codemasters Software Company Limited, The",Damnation,Action,X360,0.06,2009,0,0,19.95,36,4,2,1,0,0,0,0,1
Ignition Entertainment Ltd. USA,The King of Fighters XII,Action,X360,0.06,2009,1,0,24.95,63,4,2,1,0,0,0,0,1
"Ubisoft Entertainment SA, Ubisoft, Inc.",Broken Sword: Shadow of the Templars - The Dire...,Adventure,Nintendo DS,0.06,2009,0,1,17.95,78,5,1,0,0,1,0,0,1
"Electronic Arts, Inc.",Henry Hatsworth in the Puzzling Adventure,"Action, Strategy",Nintendo DS,0.06,2009,0,0,17.95,82,5,1,0,0,1,0,0,0
"Atlus U.S.A., Inc.",Crimson Gem Saga,Role-Playing (RPG),Sony PSP,0.06,2009,0,0,24.95,78,5,1,0,0,1,0,0,0
Nippon Ichi Software Inc.,Prinny: Can I Really Be the Hero?,Action,Sony PSP,0.06,2009,0,0,22.95,72,5,1,1,0,1,0,0,0
Funsta,Leisure Suit Larry: Box Office Bust,"Action, Adventure",PlayStation 3,0.06,2009,1,0,17.95,17,3,1,0,0,0,0,0,0
Deep Silver,Cursed Mountain,Action,Nintendo Wii,0.06,2009,0,0,14.95,67,3,1,0,0,0,0,0,0
"Tecmo, Inc.",Rygar: The Legendary Adventure,"Action, Adventure",Nintendo Wii,0.06,2009,0,0,17.95,52,3,1,0,0,0,0,0,0
JoWooD Productions Software AG,Safecracker: The Ultimate Puzzle Adventure,"Adventure, Strategy",Nintendo Wii,0.06,2009,0,0,17.95,56,3,1,0,0,0,0,0,1
SEGA Europe Ltd.,Planet 51: The Game,"Action, Racing / Driving",X360,0.05,2009,0,0,19.95,53,4,2,0,1,0,0,0,1
"Graffiti Entertainment, LLC",Black Sigil: Blade of the Exiled,Role-Playing (RPG),Nintendo DS,0.05,2009,0,0,24.95,58,5,1,0,0,1,0,0,0
"SEGA Corporation, SEGA of America, Inc.",Infinite Space,"Role-Playing (RPG), Strategy",Nintendo DS,0.05,2009,0,0,29.95,75,5,1,0,0,1,0,0,0
"Gamebridge Ltd., Mastiff, LLC, Rising Star Games Ltd.",Moon,Action,Nintendo DS,0.05,2009,0,0,17.95,71,5,1,0,0,1,0,0,0
The Adventure Company,Safecracker: The Ultimate Puzzle Adventure,"Adventure, Strategy",Nintendo DS,0.05,2009,0,0,24.95,43,5,1,0,0,1,0,0,1
Playlogic International N.V.,ObsCure: The Aftermath,Action,Sony PSP,0.05,2009,1,0,29.95,66,5,1,0,0,1,0,0,0
"Tecmo, Inc.",Undead Knights,"Action, Adventure",Sony PSP,0.05,2009,0,0,29.95,63,5,1,0,0,1,0,0,0
2K Sports,MLB Front Office Manager,"Simulation, Sports",PlayStation 3,0.05,2009,1,0,19.95,49,3,1,0,1,0,0,0,1
Eidos Interactive Ltd.,Shellshock 2: Blood Trails,Action,PlayStation 3,0.05,2009,1,0,16.95,35,3,1,0,0,0,0,0,1
"Ubisoft Entertainment SA, ZUXXEZ Entertainment AG",X-Blades,Action,PlayStation 3,0.05,2009,0,0,19.95,50,3,1,0,0,0,0,0,1
Destineer,Cate West: The Vanishing Files,Adventure,Nintendo Wii,0.05,2009,0,0,16.95,65,3,1,0,0,0,0,0,0
"D3Publisher of America, Inc.",Coraline,Action,Nintendo Wii,0.05,2009,0,0,12.95,42,3,1,0,1,0,0,0,1
Ubisoft Entertainment SA,Grey's Anatomy: The Video Game,"Action, Adventure",Nintendo Wii,0.05,2009,0,0,19.95,65,3,1,0,1,0,0,0,0
"Playlogic Entertainment, Inc.",Pool Hall Pro,Sports,Nintendo Wii,0.05,2009,0,0,12.95,62,3,1,0,0,0,0,0,0
Reef Entertainment Ltd.,Rogue Trooper,"Action, Strategy",Nintendo Wii,0.05,2009,1,0,27.95,70,3,1,0,1,0,0,0,1
2K Sports,MLB Front Office Manager,"Simulation, Sports",X360,0.05,2009,1,0,17.95,47,4,1,0,1,0,0,0,1
Atari Europe S.A.S.U.,Race Pro,"Racing / Driving, Sports",X360,0.05,2009,0,0,19.95,72,4,1,1,0,0,0,0,0
Eidos Interactive Ltd.,Shellshock 2: Blood Trails,Action,X360,0.05,2009,1,0,14.95,30,4,1,0,0,0,0,0,1
"Ignition Entertainment Ltd., SNK Playmore USA Corp.",Samurai Shodown Anthology,Action,Nintendo Wii,0.04,2009,0,1,24.95,74,3,2,0,0,0,0,0,0
Valcon Games LLC,Raiden Fighters Aces,Action,X360,0.04,2009,0,0,17.95,73,4,2,0,0,0,0,0,0
"Ubisoft, Inc.",Dawn of Discovery,"Simulation, Strategy",Nintendo DS,0.04,2009,0,0,17.95,82,5,1,0,0,1,0,0,1
Aksys Games,Jake Hunter Detective Story: Memories of the Past,Adventure,Nintendo DS,0.04,2009,1,0,24.95,72,5,1,0,0,1,0,0,0
"Graffiti Entertainment, LLC",Air Conflicts: Aces of World War II,"Action, Simulation",Sony PSP,0.04,2009,1,0,24.95,36,5,1,1,0,1,0,0,0
GungHo Works,Mimana Iyar Chronicles,Role-Playing (RPG),Sony PSP,0.04,2009,0,0,34.95,45,5,1,0,0,1,0,0,0
"Konami Digital Entertainment Co., Ltd.",Shadow of Destiny,Adventure,Sony PSP,0.04,2009,0,1,17.95,54,5,1,0,0,1,0,0,1
"Deep Silver, Deep Silver, Inc.",Risen,"Action, Role-Playing (RPG)",X360,0.04,2009,0,0,44.95,60,4,1,0,0,0,0,0,0
"Activision Value Publishing, Inc.",Jewel Quest Mysteries,Adventure,Nintendo DS,0.03,2009,0,0,17.95,68,5,1,0,0,1,0,0,0
"KOEI Corporation, KOEI Ltd.",Dynasty Warriors: Strikeforce,"Action, Adventure, Role-Playing (RPG)",Sony PSP,0.03,2009,1,0,24.95,65,5,1,1,0,1,0,0,0
Oxygen Interactive Software Ltd.,PDC World Championship Darts 2009,"Simulation, Sports",Nintendo DS,0.02,2009,1,0,11.95,45,5,1,0,1,1,0,0,0
"Atlus U.S.A., Inc.",Legacy of Ys: Books I & II,"Action, Role-Playing (RPG)",Nintendo DS,0.01,2009,1,0,27.95,67,5,1,0,0,1,0,0,0
Nintendo of Europe GmbH,Super Mario Galaxy 2,Action,Nintendo Wii,3.3,2010,1,0,39.95,98,4,2,0,0,0,0,0,0
"Rockstar Games, Inc.",Red Dead Redemption,Action,X360,2.65,2010,1,0,49.95,95,5,1,1,0,0,0,0,1
"Sony Computer Entertainment America, Inc.",God of War III,"Action, Adventure",PlayStation 3,2.58,2010,1,0,44.95,92,4,1,0,0,0,0,0,0
"Electronic Arts, Inc.",Battlefield: Bad Company 2,Action,X360,1.91,2010,1,0,47.95,88,5,1,1,0,0,0,0,1
"Rockstar Games, Inc.",Red Dead Redemption,Action,PlayStation 3,1.86,2010,1,0,49.95,95,4,1,1,0,0,0,0,1
"Electronic Arts, Inc.",Mass Effect 2,"Action, Role-Playing (RPG)",X360,1.72,2010,1,0,32.95,96,5,1,0,0,0,0,0,0
2K Games,BioShock 2,Action,X360,1.22,2010,1,0,39.95,88,5,1,1,0,0,0,0,1
"Electronic Arts, Inc.",Battlefield: Bad Company 2,Action,PlayStation 3,1.13,2010,1,0,44.95,88,4,1,0,0,0,0,0,1
Ubisoft Entertainment SA,Tom Clancy's Splinter Cell: Conviction,Action,X360,1.06,2010,1,0,44.95,85,5,2,1,1,0,0,0,0
"Square Enix, Inc., Square Enix, Ltd.",Final Fantasy XIII,Role-Playing (RPG),X360,1.03,2010,1,0,44.95,82,5,1,0,0,0,0,0,1
"Sony Computer Entertainment America, Inc., Sony Computer Entertainment Europe Ltd.",Heavy Rain,"Action, Adventure",PlayStation 3,0.83,2010,0,0,44.95,87,4,1,0,0,0,0,0,0
"Sony Computer Entertainment America, Inc.",MAG,Action,PlayStation 3,0.74,2010,0,0,34.95,76,4,1,1,0,0,0,0,0
"Sony Computer Entertainment America, Inc.",MLB 10: The Show,Sports,PlayStation 3,0.65,2010,1,0,47.95,91,4,1,0,0,0,0,0,1
2K Games,BioShock 2,Action,PlayStation 3,0.64,2010,1,0,37.95,88,4,1,1,0,0,0,0,1
"THQ Asia Pacific, THQ Inc., THQ (UK) Limited",Darksiders,"Action, Adventure",PlayStation 3,0.59,2010,0,0,32.95,82,4,1,0,0,0,0,0,1
Microsoft Games Studios,Alan Wake,Action,X360,0.59,2010,0,0,47.95,83,5,1,0,0,0,0,0,0
"THQ Inc., THQ (UK) Limited",Darksiders,"Action, Adventure",X360,0.59,2010,0,0,32.95,83,5,1,0,0,0,0,0,1
"Electronic Arts, Inc.",Dante's Inferno (Divine Edition),Action,PlayStation 3,0.56,2010,0,0,34.95,75,4,1,0,0,0,0,1,0
"SEGA Europe Ltd., SEGA of America, Inc.",Aliens vs Predator,Action,X360,0.52,2010,0,1,34.95,64,5,1,1,1,0,0,0,1
"Electronic Arts, Inc.",Dante's Inferno,Action,X360,0.49,2010,0,0,34.95,73,5,1,0,0,0,0,0,0
"Electronic Arts, Inc.",Army of Two: The 40th Day,Action,X360,0.45,2010,1,0,34.95,73,5,2,1,0,0,0,0,1
"Nintendo Co., Ltd.",Endless Ocean: Blue World,"Adventure, Sports",Nintendo Wii,0.42,2010,1,0,24.95,76,4,1,1,0,0,0,0,0
"SEGA of America, Inc.",Sonic Classic Collection,Action,Nintendo DS,0.4,2010,0,1,24.95,70,6,1,0,0,1,0,0,0
"Square Enix, Inc., Square Enix, Ltd.",Just Cause 2,Action,X360,0.4,2010,1,0,49.95,81,5,1,0,0,0,0,0,1
"Sony Computer Entertainment America, Inc.",ModNation Racers,"Action, Racing / Driving",PlayStation 3,0.39,2010,0,0,49.95,82,4,4,1,0,0,0,0,0
"SEGA of America, Inc.",Aliens vs Predator,Action,PlayStation 3,0.35,2010,0,1,39.95,65,4,1,1,1,0,0,0,1
"Electronic Arts, Inc.",Army of Two: The 40th Day,Action,PlayStation 3,0.33,2010,1,0,34.95,74,4,2,1,0,0,0,0,1
"Square Enix, Ltd.",Just Cause 2,Action,PlayStation 3,0.32,2010,1,0,44.95,83,4,1,0,0,0,0,0,1
CE Europe Ltd.,Lost Planet 2,Action,X360,0.31,2010,1,0,49.95,68,5,2,1,0,0,0,0,1
SEGA Europe Ltd.,Sonic & SEGA All-Stars Racing,Racing / Driving,Nintendo Wii,0.29,2010,0,0,32.95,78,4,1,0,0,0,0,0,1
CE Europe Ltd.,Tatsunoko vs. Capcom Ultimate All-Stars,Action,Nintendo Wii,0.27,2010,0,0,39.95,85,4,4,1,1,0,0,0,0
"Atlus U.S.A., Inc.",3D Dot Game Heroes,"Action, Adventure, Strategy",PlayStation 3,0.27,2010,0,0,34.95,77,4,1,0,0,0,0,0,0
"Electronic Arts, Inc.",Dragon Age: Origins - Awakening,Role-Playing (RPG),X360,0.24,2010,2,0,32.95,80,5,1,0,0,0,0,0,0
Ubisoft Entertainment SA,Prince of Persia: The Forgotten Sands (Limited ...,Action,X360,0.24,2010,1,0,47.95,73,5,1,0,0,0,0,0,1
Disney Interactive Studios,Split/Second,"Action, Racing / Driving",X360,0.22,2010,0,0,49.95,82,5,4,1,0,0,0,0,0
CE Europe Ltd.,Lost Planet 2,Action,PlayStation 3,0.2,2010,1,0,47.95,68,4,1,0,0,0,0,0,1
SEGA Europe Ltd.,Sonic & SEGA All-Stars Racing,Racing / Driving,PlayStation 3,0.19,2010,0,0,39.95,77,4,8,1,0,0,0,0,1
"Electronic Arts, Inc.",Dragon Age: Origins - Awakening,Role-Playing (RPG),PlayStation 3,0.19,2010,2,0,34.95,80,4,1,0,0,0,0,0,0
Disney Interactive Studios,Alice in Wonderland,Action,Nintendo Wii,0.18,2010,0,0,32.95,69,4,2,0,1,0,0,0,0
"Gamebridge Ltd., Rising Star Games Ltd.",Way of the Samurai 3,"Action, Adventure",PlayStation 3,0.18,2010,1,0,34.95,58,4,1,0,0,0,0,0,1
THQ Inc.,Metro 2033,Action,X360,0.18,2010,0,0,39.95,77,5,1,0,1,0,0,0,0
SEGA Europe Ltd.,Sonic & SEGA All-Stars Racing,Racing / Driving,X360,0.18,2010,0,0,39.95,75,5,1,1,0,0,0,0,1
"Activision Publishing, Inc.",Blur,Racing / Driving,X360,0.17,2010,0,0,39.95,82,5,4,1,0,0,0,0,1
"Activision Publishing, Inc.",How to Train Your Dragon,"Action, Role-Playing (RPG)",Nintendo Wii,0.17,2010,0,0,39.95,59,4,1,0,1,0,0,0,1
"Sony Computer Entertainment America, Inc.",MLB 10: The Show,Sports,Sony PSP,0.16,2010,1,0,32.95,79,6,1,0,0,1,0,0,1
